"","dem","temp","rain","distance_water","frostdays","sunhours","tpi","slope","aspect","site","lon","lat"
"1391",421,8.39999961853027,729,1834.93518066406,8.82209205627441,3,-0.75,0.290328055620193,4,1,10.5374708578455,48.8417421613824
"1392",643,7.5,957,3845.18115234375,10,4,-18,0.468773275613785,8,1,10.5381584271991,47.9855285506674
"1393",420,8.30000019073486,722,0,8.9670467376709,3,0,0.121479377150536,3,1,10.5384570129685,48.8921222523444
"1394",416,8.39999961853027,724,1834.02160644531,8.86515045166016,3,-2.125,0.194423466920853,2,1,10.5401925379955,48.8666952087768
"1395",424,8.39999961853027,726,2055.5400390625,8.846435546875,3,1.625,0.211775198578835,3,1,10.5401957591438,48.852990503109
"1396",456,8.30000019073486,763,5559.11474609375,8.35594177246094,3,-8.125,2.89233613014221,3,1,10.5414557275429,48.642224687825
"1397",471,8,737,4633.75244140625,9,3,-10.875,0.918926298618317,3,1,10.5415366378857,48.9957637331606
"1398",424,8.39999961853027,726,2055.5400390625,8.846435546875,3,1.625,0.211775198578835,3,1,10.5416124683848,48.8558231187255
"1399",464,8.19999980926514,747,5553.3642578125,8.951416015625,3,-2.5,2.37606143951416,1,1,10.541747277471,48.7751065284452
"1400",435,8.30000019073486,739,4134.724609375,8.62298583984375,3,0.625,0.205881059169769,2,1,10.5418061114133,48.794216813288
"1401",435,8.39999961853027,738,4807.193359375,8.73413181304932,3,-9.75,0.881555557250977,2,1,10.5424327039166,48.7848003687389
"1402",415,8.39999961853027,723,1110.125,8.56089878082275,3,-1.25,0.171016603708267,4,1,10.5428890099094,48.8813332801302
"1403",435,8.39999961853027,738,4807.193359375,8.73413181304932,3,-9.75,0.881555557250977,2,1,10.5442112799773,48.7915314099153
"1404",432,8.39999961853027,757,4447.4013671875,8.01802253723145,3,-4.5,1.00267279148102,4,1,10.544564634125,48.6407621849482
"1405",418,8.39999961853027,727,1534.92517089844,8.68274974822998,3,-2.125,0.103673860430717,2,1,10.5446353959566,48.8290992137665
"1406",420,8.5,756,614.683776855469,8,3,-2.125,0.236532241106033,4,1,10.5448917573035,48.597285325798
"1407",228,8.69999980926514,596,1511.80163574219,7.30229806900024,3,0,0.626039206981659,5,1,10.545263185293,50.0252302025026
"1408",411,8.19999980926514,696,1949.42358398438,8.12621974945068,3,9.25,2.17276620864868,8,1,10.5458783505373,49.5192985956668
"1409",469,8,737,3707.00463867188,9,3,-5.875,0.38958066701889,4,1,10.5465566413307,49.0007728915647
"1410",464,8.19999980926514,747,5553.3642578125,8.951416015625,3,-2.5,2.37606143951416,1,1,10.5466613143963,48.7792692711275
"1411",426,8.19999980926514,725,3700.33959960938,8.97980117797852,3,-5.25,0.691195428371429,4,1,10.546900889473,48.9532072153916
"1412",420,8.5,756,614.683776855469,8,3,-2.125,0.236532241106033,4,1,10.5470070098683,48.598696949298
"1413",420,8.30000019073486,723,0,8.9097261428833,3,0.375,0.052215326577425,6,1,10.5476400615224,48.894306535461
"1414",510,7.80000019073486,777,6143.24072265625,9,3,8.125,2.86971569061279,2,1,10.5478282023022,48.7741940887799
"1415",421,8.39999961853027,730,2220.96215820312,8.95407676696777,3,-1.25,0.248485684394836,2,1,10.5484928911347,48.8181498075134
"1416",435,8.30000019073486,739,4134.724609375,8.62298583984375,3,0.625,0.205881059169769,2,1,10.5489985552164,48.7925989444564
"1417",396,8.19999980926514,685,6630.00390625,8.57805252075195,3,14,0.466335505247116,3,1,10.54931599828,49.6895782285739
"1418",422,8.39999961853027,725,1534.60314941406,8.57931804656982,3,2.625,0.306650847196579,3,1,10.5496357207646,48.8507535445768
"1419",510,7.80000019073486,777,6143.24072265625,9,3,8.125,2.86971569061279,2,1,10.5499236220257,48.7694633064091
"1420",415,8.39999961853027,725,611.64501953125,8.27712917327881,3,-1.625,0.363759338855743,3,1,10.5508931223259,48.8463719572108
"1421",413,8.39999961853027,724,611.340515136719,8.65412521362305,3,-3,0.0261050295084715,6,1,10.5510123050528,48.8710491812643
"1422",415,8.39999961853027,723,611.239013671875,8.62091636657715,3,-1.875,0.248266667127609,6,1,10.5510329614298,48.8830815192158
"1423",415,8.39999961853027,724,1110.23461914062,8.8626184463501,3,-0.875,0.294018179178238,2,1,10.5510528987374,48.8663375704074
"1424",467,8.10000038146973,735,4270.13720703125,9,3,0.125,1.11463642120361,2,1,10.55139997589,48.9822104916157
"1425",420,8.39999961853027,725,611.746520996094,8.36932945251465,3,3.5,0.24503555893898,2,1,10.5528392262898,48.8360458710924
"1426",532,7.80000019073486,787,6312.44140625,9,3,22.75,1.24796962738037,2,1,10.5528458955852,48.7629263312115
"1427",420,8.39999961853027,732,1110.45373535156,8.65800285339355,3,2.125,0.121328264474869,3,1,10.5531049114744,48.8310762710342
"1428",436,8.30000019073486,740,3704.58227539062,8.47250080108643,3,4.25,0.0987797155976295,3,1,10.5531869617554,48.7917792896489
"1429",465,8,733,926.753173828125,9,3,10.5,2.20611596107483,8,1,10.5534924310941,49.0265063099767
"1430",417,8.5,754,1853.36767578125,8,3,-5,0.117803350090981,3,1,10.5544844571121,48.6084405012687
"1431",421,8.30000019073486,722,926.731689453125,8.39064121246338,3,0.625,0.118477441370487,3,1,10.55456273618,48.90632660527
"1432",574,7.90000009536743,910,926.602233886719,9.3137149810791,3.8089485168457,-15.25,1.76265871524811,6,1,10.554735440527,48.1023609555278
"1433",447,8.30000019073486,745,5108.82666015625,8.77806758880615,3,-10.625,2.20104026794434,2,1,10.5550834883665,48.7764435104219
"1434",443,8.19999980926514,723,4271.560546875,9,3,-5.625,1.77169013023376,5,1,10.555140161663,48.959155790149
"1435",431,8.39999961853027,737,4442.58154296875,8.50572395324707,3,-8,0.697687268257141,2,1,10.5554485467873,48.7864839638419
"1436",418,8.39999961853027,725,1110.34423828125,8.37450218200684,3,2.125,0.411330491304398,3,1,10.5556854135459,48.8540847985022
"1437",447,8.30000019073486,745,5108.82666015625,8.77806758880615,3,-10.625,2.20104026794434,2,1,10.5560387191812,48.7820399617296
"1438",418,8.39999961853027,725,1110.34423828125,8.37450218200684,3,2.125,0.411330491304398,3,1,10.5561596203547,48.8508623865683
"1439",487,8.10000038146973,758,5666.9853515625,8.9667797088623,3,-5,2.94753837585449,2,1,10.5565758971326,48.7732697866091
"1440",424,8.30000019073486,732,2608.74877929688,8.80921840667725,3,-0.375,0.416839838027954,1,1,10.5569913807649,48.8090929423128
"1441",425,8.5,760,926.683166503906,8,3,5.75,0.166385740041733,3,1,10.5570982518133,48.6080865736552
"1442",433,8.30000019073486,736,3070.65502929688,8.94951057434082,3,3.5,0.373073905706406,1,1,10.5572367676703,48.8033856579597
"1443",420,8.39999961853027,725,611.746520996094,8.36932945251465,3,3.5,0.24503555893898,2,1,10.5573272376511,48.8348791076996
"1444",487,8.10000038146973,758,5666.9853515625,8.9667797088623,3,-5,2.94753837585449,2,1,10.5576669903321,48.7679507498371
"1445",525,7.90000009536743,785,11059.328125,9,3,7.375,1.62704217433929,1,1,10.5580972402409,48.7134508864938
"1446",435,8.39999961853027,741,4607.189453125,8.52556610107422,3,-13.75,1.71545672416687,1,1,10.559028941996,48.7759803089926
"1447",474,8.19999980926514,754,5219.1953125,8.91510581970215,3,-5.375,2.88599252700806,1,1,10.5592115412651,48.769597750568
"1448",422,8.30000019073486,724,0,8.92412662506104,3,2.5,0.126336321234703,7,1,10.5592786826696,48.8884274784359
"1449",423,8.30000019073486,721,3661.94775390625,8.94639492034912,3,-2.75,0.619914174079895,5,1,10.5594466260014,48.9575640158389
"1450",413,8.39999961853027,724,611.442077636719,8.84299087524414,3,-3.25,0.193472728133202,7,1,10.5597874445412,48.8612042894528
"1451",472,8,744,3660.7275390625,9,3,22,1.63092756271362,3,1,10.5606645335013,48.9693413434791
"1452",416,8.39999961853027,722,1110.01550292969,8.13564014434814,3,-3.375,0.262570172548294,3,1,10.5607837986222,48.9010808064207
"1453",420,8.5,760,926.683166503906,8,3,2.125,0.271329969167709,3,1,10.5608243084819,48.6062896263968
"1454",425,8.39999961853027,737,4114.60400390625,8.24421501159668,3,-8.25,0.477898925542831,3,1,10.5609897438372,48.7873536134712
"1455",412,8.39999961853027,724,611.543579101562,8.20429229736328,3,-3,0.0961766466498375,5,1,10.5613305065645,48.8582469965829
"1456",466,7.80000019073486,733,1853.59106445312,9,3,17.875,1.86228823661804,1,1,10.5615072588543,49.286426227161
"1457",418,8.39999961853027,730,926.720886230469,8.73140430450439,3,2.125,0.305402308702469,3,1,10.5616190263612,48.8267584056347
"1458",418,8.39999961853027,730,926.720886230469,8.73140430450439,3,2.125,0.305402308702469,3,1,10.5618280077816,48.8304030356221
"1459",474,8.19999980926514,754,5219.1953125,8.91510581970215,3,-5.375,2.88599252700806,1,1,10.5625714082247,48.7719957909801
"1460",435,8.39999961853027,741,4607.189453125,8.52556610107422,3,-13.75,1.71545672416687,1,1,10.5625832465823,48.7820677910663
"1461",474,8.19999980926514,754,5219.1953125,8.91510581970215,3,-5.375,2.88599252700806,1,1,10.56292496913,48.7686638943058
"1462",435,8.39999961853027,741,4607.189453125,8.52556610107422,3,-13.75,1.71545672416687,1,1,10.5639723508123,48.7758261681521
"1463",425,8.39999961853027,737,4114.60400390625,8.24421501159668,3,-8.25,0.477898925542831,3,1,10.5640234570453,48.785484985353
"1464",484,8.19999980926514,759,8274.7158203125,9,3,-5.75,1.40256333351135,4,1,10.5640999645071,48.7355492037353
"1465",624,7.69999980926514,937,1863.38049316406,9.25321388244629,4,5.375,1.92588543891907,2,1,10.5643965357907,48.0639977905313
"1466",435,8.39999961853027,741,4607.189453125,8.52556610107422,3,-13.75,1.71545672416687,1,1,10.5644217801248,48.777720237901
"1467",417,8.30000019073486,717,3777.68994140625,8.2612247467041,3,-2.75,0.188180789351463,5,1,10.5650480007558,48.9465191231001
"1468",421,8.30000019073486,724,0,8.7809009552002,3,3,0.293724894523621,6,1,10.5653176643817,48.8770552110403
"1469",418,8.39999961853027,730,926.720886230469,8.73140430450439,3,2.125,0.305402308702469,3,1,10.5653710553589,48.8322546917576
"1470",484,8.10000038146973,763,6664.8583984375,9,3,-23.25,2.11960744857788,3,1,10.5654722763687,48.7518252251244
"1471",418,8.30000019073486,720,3066.46899414062,8.32168674468994,3,-0.5,0.239605084061623,3,1,10.5657394569528,48.9281021115274
"1472",421,8.39999961853027,730,2056.62451171875,8.51246547698975,3,-1.375,0.49297434091568,2,1,10.5660979265142,48.8096382021789
"1473",415,8.39999961853027,724,0,8.7238187789917,3,-2.25,0.32953742146492,7,1,10.5661900735687,48.8670393283136
"1474",415,8.39999961853027,724,0,8.7238187789917,3,-2.25,0.32953742146492,7,1,10.5664572790549,48.8691379233247
"1475",474,8.19999980926514,754,5219.1953125,8.91510581970215,3,-5.375,2.88599252700806,1,1,10.566525107694,48.7707500687907
"1476",416,8.5,761,2064.474609375,8,3,0.5,0.0923850387334824,1,1,10.5668225610788,48.5716064685739
"1477",430,8.39999961853027,739,4135.4697265625,8.57964706420898,3,-15.875,1.68715798854828,1,1,10.5677065918903,48.7813491907085
"1478",422,8.39999961853027,730,2221.18139648438,8.59612941741943,3,-2.875,0.48330619931221,2,1,10.5682496187011,48.8043592607333
"1479",430,8.39999961853027,739,4135.4697265625,8.57964706420898,3,-15.875,1.68715798854828,1,1,10.5683157474502,48.775718321608
"1480",417,8.30000019073486,721,3036.81103515625,8.11965274810791,3,0.25,0.177774116396904,3,1,10.5683560801794,48.9248883185893
"1481",473,8,734,1853.51318359375,9,3,2.625,0.870256423950195,4,1,10.5698038475734,49.0666534878604
"1482",473,8.10000038146973,758,4807.83056640625,8.92922878265381,3,0.75,2.32022857666016,1,1,10.5699170551006,48.7720331938841
"1483",439,8.19999980926514,723,3050.6064453125,9,3,-13.625,0.863492012023926,5,1,10.5703838436667,48.9676277114295
"1484",430,8.39999961853027,739,4135.4697265625,8.57964706420898,3,-15.875,1.68715798854828,1,1,10.5709751066455,48.7783771920372
"1485",339,8.10000038146973,628,1853.90197753906,8.1517448425293,2.68860578536987,-7.75,2.35992002487183,8,1,10.5721454655633,50.2747055874614
"1486",430,8.39999961853027,739,4135.4697265625,8.57964706420898,3,-15.875,1.68715798854828,1,1,10.572617815796,48.7756277850842
"1487",423,8.39999961853027,737,3578.62646484375,8.25450706481934,3,-5.25,0.318760752677917,3,1,10.5728867267724,48.7891831316974
"1488",415,8.39999961853027,730,611.848022460938,8.56359958648682,3,2,0.300359725952148,2,1,10.5732023432445,48.8255714028532
"1489",412,8.39999961853027,725,0,8.02032852172852,3,-1.5,0.257713228464127,6,1,10.5736448560576,48.8445333511026
"1490",416,8.39999961853027,727,0,8.11874485015869,3,0.625,0.3423912525177,6,1,10.5747865333898,48.8561569278866
"1491",454,8.10000038146973,724,1529.93017578125,9,3,-5.375,0.584266185760498,4,1,10.5749447567378,49.0850073588549
"1492",417,8.39999961853027,730,1110.56335449219,8.0933313369751,3,-1.125,0.234888702630997,2,1,10.5753350737661,48.809905582629
"1493",484,8.10000038146973,764,6934.23046875,9,3,11.125,0.24672657251358,3,1,10.5754768789186,48.7466975271655
"1494",427,8.39999961853027,739,3705.11254882812,8.75840759277344,3,-23.125,2.20518636703491,1,1,10.5759135142285,48.7788879372592
"1495",409,8.39999961853027,726,0,8.29770278930664,3,-4.5,0.117175459861755,1,1,10.5759827898579,48.826460074937
"1496",413,8.39999961853027,730,611.949462890625,8.26426315307617,3,-1.75,0.17915067076683,1,1,10.5764889745346,48.8249375749657
"1497",411,8.39999961853027,726,0,8.16661357879639,3,-2,0.209705904126167,6,1,10.576794026809,48.8391766853404
"1498",295,8.69999980926514,646,0,7.88087701797485,3,-21.375,1.13792681694031,5,1,10.5770910762113,49.5773855837554
"1499",424,8.39999961853027,737,2609.17333984375,8.1005220413208,3,1.75,0.270563542842865,3,1,10.5771333473198,48.7949459821675
"1500",421,8.39999961853027,736,3071.29858398438,8.37533378601074,3,-5,0.207291960716248,2,1,10.5772152848776,48.7853068203477
"1501",413,8.39999961853027,730,611.949462890625,8.26426315307617,3,-1.75,0.17915067076683,1,1,10.5779155311031,48.8226530590629
"1502",427,8.39999961853027,739,3705.11254882812,8.75840759277344,3,-23.125,2.20518636703491,1,1,10.5780481961245,48.7827991384227
"1503",495,8,772,9585.6484375,9,3,2,0.774472236633301,2,1,10.578424960333,48.724126078277
"1504",434,8.30000019073486,723,2440.89184570312,8.90927791595459,3,-9.25,1.78845345973969,6,1,10.5792980018594,48.965867381406
"1505",421,8.39999961853027,736,3071.29858398438,8.37533378601074,3,-5,0.207291960716248,2,1,10.5793541978144,48.7900453726056
"1506",427,8.39999961853027,739,3705.11254882812,8.75840759277344,3,-23.125,2.20518636703491,1,1,10.5799787006848,48.7780388107168
"1507",415,7.80000019073486,691,3755.49389648438,8.41776657104492,3,59.5,2.31409120559692,8,1,10.5809693279643,49.9600473562236
"1508",421,8.39999961853027,736,3071.29858398438,8.37533378601074,3,-5,0.207291960716248,2,1,10.5813111676834,48.7862835439192
"1509",417,8.39999961853027,730,1110.56335449219,8.0933313369751,3,-1.125,0.234888702630997,2,1,10.5814307726776,48.8148727491682
"1510",427,8.39999961853027,739,3705.11254882812,8.75840759277344,3,-23.125,2.20518636703491,1,1,10.5816434199925,48.7798038903477
"1511",422,8.5,750,4986.41015625,8.33433055877686,3,-10.5,0.779608905315399,5,1,10.5820025790015,48.656283176919
"1512",411,8.39999961853027,726,0,8.16661357879639,3,-2,0.209705904126167,6,1,10.5824150072316,48.8355049876953
"1513",411,8.39999961853027,726,0,8.16661357879639,3,-2,0.209705904126167,6,1,10.5825459678312,48.8414866930804
"1514",424,8.39999961853027,737,2609.17333984375,8.1005220413208,3,1.75,0.270563542842865,3,1,10.5825957014598,48.7923784069129
"1515",416,8.30000019073486,721,2442.92456054688,8.02166557312012,3,1,0.148503214120865,3,1,10.5831126603099,48.9223098012283
"1516",413,8.5,759,1853.3623046875,8,3,-1.125,0.0910924077033997,2,1,10.5832401177194,48.5805687842833
"1517",420,8.39999961853027,737,2609.38549804688,8.58372211456299,3,-8.625,0.75536048412323,8,1,10.5836724349588,48.7845859775848
"1518",420,8.39999961853027,729,0,8.32487678527832,3,6.375,0.233512714505196,7,1,10.5852718899889,48.8172490397945
"1519",402,8.30000019073486,685,1853.65551757812,8.72369575500488,3,-13.625,0.63791424036026,3,1,10.5861339550463,49.4892527819487
"1520",455,8.10000038146973,734,1830.66882324219,8.89888858795166,3,6.375,1.91168928146362,5,1,10.5868848171745,48.9612754820489
"1521",435,8.30000019073486,744,3332.18286132812,8.8735179901123,3,-25.5,2.9674174785614,8,1,10.586995578916,48.777216764205
"1522",420,8.39999961853027,733,1535.40795898438,8.10244369506836,3,3,0.426065862178802,2,1,10.5871645931715,48.8012563092463
"1523",553,7.69999980926514,790,4984.50439453125,9,3,46.5,2.5173933506012,7,1,10.587276322174,48.7647832707284
"1524",420,8.39999961853027,733,1535.40795898438,8.10244369506836,3,3,0.426065862178802,2,1,10.5876920273458,48.8081691431808
"1525",435,8.30000019073486,744,3332.18286132812,8.8735179901123,3,-25.5,2.9674174785614,8,1,10.5876944162211,48.7823781495548
"1526",413,8.60000038146973,758,1112.0419921875,8,3,-0.125,0.0717338994145393,3,1,10.5880111970492,48.5864008763658
"1527",418,8.30000019073486,721,2052.2841796875,8.11992073059082,3,-0.5,0.272520869970322,4,1,10.5881390922212,48.9468309729787
"1528",415,8.39999961853027,730,611.746520996094,8.08426761627197,3,1.375,0.237076669931412,6,1,10.5881689993967,48.8333723844361
"1529",420,8.39999961853027,736,2057.16650390625,8.24801540374756,3,-1.25,0.216803312301636,2,1,10.5882226607425,48.7950823050941
"1530",420,8.39999961853027,737,2609.38549804688,8.58372211456299,3,-8.625,0.75536048412323,8,1,10.5882676387639,48.78911170956
"1531",594,7.80000019073486,928,0,9,4,0.625,0.274233430624008,1,1,10.5896762031426,48.0614867398982
"1532",413,8.39999961853027,730,926.718200683594,8.08565425872803,3,-4.75,0.141542106866837,3,1,10.589773621673,48.8150200510707
"1533",421,8.30000019073486,720,1830.97387695312,8.54454803466797,3,-9.25,0.968274414539337,5,1,10.5897991820688,48.9576871820425
"1534",414,8.60000038146973,762,2847.21850585938,8,3,-1.125,0.117169462144375,1,1,10.5898886248833,48.5710458401545
"1535",415,8.39999961853027,730,611.746520996094,8.08426761627197,3,1.375,0.237076669931412,6,1,10.5903794948501,48.841007185768
"1536",413,8.39999961853027,730,926.718200683594,8.08565425872803,3,-4.75,0.141542106866837,3,1,10.5909688422403,48.8102685538646
"1537",435,8.30000019073486,744,3332.18286132812,8.8735179901123,3,-25.5,2.9674174785614,8,1,10.5909986870146,48.7814923322134
"1538",413,8.5,757,0,8,3,-0.75,0.116753950715065,3,1,10.5912865011188,48.6036535420837
"1539",410,8.39999961853027,728,0,8.25822162628174,3,-5.375,0.349388390779495,8,1,10.5914989781836,48.8287729084251
"1540",413,8.60000038146973,759,2224.13891601562,8,3,-0.25,0.0709190145134926,1,1,10.5917653579468,48.5786139361059
"1541",273,8.5,615,1853.82177734375,7.67267608642578,3,-15.125,3.97091507911682,6,1,10.5921043797302,50.0183633217061
"1542",432,8.30000019073486,742,2221.400390625,8.81696701049805,3,-0.75,1.36028814315796,8,1,10.5924362950454,48.7850710029164
"1543",424,8.39999961853027,735,0,8.49240493774414,3,10.5,0.0647889524698257,4,1,10.5924908334073,48.82204953267
"1544",432,8.30000019073486,742,2221.400390625,8.81696701049805,3,-0.75,1.36028814315796,8,1,10.5926644707539,48.7915125570866
"1545",414,8.39999961853027,734,1535.56884765625,8.47747039794922,3,-7.375,0.490915089845657,1,1,10.5926759427765,48.7935360517701
"1546",411,8.39999961853027,725,1834.63061523438,8.00446319580078,3,-2.875,0.164269998669624,3,1,10.5931917281573,48.8534513241844
"1547",419,8.60000038146973,764,3905.39453125,8,3,1.25,0.271669447422028,8,1,10.5934946654891,48.5651275629012
"1548",416,8.39999961853027,730,1110.61804199219,8.02466106414795,3,2.125,0.370621919631958,2,1,10.5935554124772,48.8010286932925
"1549",422,8.30000019073486,720,1220.64929199219,8.55181312561035,3,-6.375,1.01488971710205,5,1,10.5937040442541,48.9567366785335
"1550",507,8.10000038146973,844,926.642700195312,8.69858264923096,3,15.125,2.05064368247986,5,1,10.5937610620141,48.3522892625847
"1551",456,8.30000019073486,745,3037.90380859375,8.97056007385254,3,-15.25,3.24092698097229,8,1,10.594255206137,48.7828000574418
"1552",432,8.30000019073486,742,2221.400390625,8.81696701049805,3,-0.75,1.36028814315796,8,1,10.5942600113654,48.7879889022144
"1553",409,8.39999961853027,729,612.050903320312,8.131103515625,3,-7.5,0.262072831392288,4,1,10.594957484799,48.8122416562239
"1554",432,8.30000019073486,742,2221.400390625,8.81696701049805,3,-0.75,1.36028814315796,8,1,10.5951307558576,48.7840966860515
"1555",414,8.39999961853027,734,1535.56884765625,8.47747039794922,3,-7.375,0.490915089845657,1,1,10.5959895788576,48.7918498563301
"1556",446,8.19999980926514,721,608.79833984375,9,3,-11.375,0.790380001068115,2,1,10.5964716570074,49.0804332128557
"1557",422,8.5,754,4446.96337890625,8.07558822631836,3,-7.5,0.848498940467834,4,1,10.5972407925623,48.6505973485648
"1558",432,8.30000019073486,742,2221.400390625,8.81696701049805,3,-0.75,1.36028814315796,8,1,10.5972530639434,48.7865595488404
"1559",432,8.30000019073486,742,2221.400390625,8.81696701049805,3,-0.75,1.36028814315796,8,1,10.5973535389941,48.7878377336698
"1560",432,8.30000019073486,742,2221.400390625,8.81696701049805,3,-0.75,1.36028814315796,8,1,10.5975741988762,48.7906641226083
"1561",411,8.39999961853027,725,1834.63061523438,8.00446319580078,3,-2.875,0.164269998669624,3,1,10.5976682559824,48.8556460813346
"1562",412,8.39999961853027,722,1221.86865234375,8.00040912628174,3,-1.125,0.0563367493450642,2,1,10.5977944230672,48.9082090886534
"1563",416,8.39999961853027,730,1110.61804199219,8.02466106414795,3,2.125,0.370621919631958,2,1,10.5978726478391,48.8004697740369
"1564",414,8.39999961853027,729,611.848022460938,8.28301239013672,3,-2.25,0.179150804877281,1,1,10.5979218174048,48.8255688707225
"1565",417,8.39999961853027,730,1110.45373535156,8.01118850708008,3,3.5,0.079998753964901,4,1,10.5980968860827,48.837360333618
"1566",412,8.60000038146973,759,1539.58837890625,8,3,-0.5,0.0560908801853657,2,1,10.5985260999378,48.5835975807015
"1567",414,8.39999961853027,734,1535.56884765625,8.47747039794922,3,-7.375,0.490915089845657,1,1,10.5986038779339,48.7986531513597
"1568",417,8.39999961853027,725,1833.41235351562,8.02888679504395,3,0.125,0.254029005765915,2,1,10.5987991871783,48.886414412224
"1569",456,8.30000019073486,745,3037.90380859375,8.97056007385254,3,-15.25,3.24092698097229,8,1,10.5990676023233,48.7795493224383
"1570",416,8.39999961853027,730,1110.61804199219,8.02466106414795,3,2.125,0.370621919631958,2,1,10.5995462717638,48.8034307178343
"1571",411,8.39999961853027,721,1221.25903320312,8,3,-2.625,0.0361002944409847,3,1,10.5996879535921,48.9278357374762
"1572",432,8.30000019073486,742,2221.400390625,8.81696701049805,3,-0.75,1.36028814315796,8,1,10.5998800082201,48.7880123265365
"1573",418,8.39999961853027,730,0,8.62665462493896,3,0.5,0.365566313266754,7,1,10.6013705895123,48.8230118811223
"1574",463,8.19999980926514,751,2846.77172851562,8.9918098449707,3,-14.5,2.95843100547791,1,1,10.6013845355429,48.7774551759962
"1575",410,8.39999961853027,725,2055.26879882812,8,3,-2.375,0.0939292684197426,4,1,10.6018403400062,48.8541050477051
"1576",419,8.60000038146973,764,4140.353515625,8,3,-0.25,0.25837904214859,1,1,10.6019793556652,48.5655186438756
"1577",412,8.39999961853027,721,610.629516601562,8,3,-0.125,0.108300775289536,3,1,10.6019856001041,48.9271711814514
"1578",424,8.5,770,4130.84130859375,8,3,3.375,0.0945968478918076,7,1,10.6024047578701,48.5500737842075
"1579",412,8.39999961853027,730,0,8.16049003601074,3,-5.125,0.453491181135178,6,1,10.6033391628573,48.8119568028254
"1580",440,8.39999961853027,737,1951.9365234375,8.8761625289917,3,2.125,1.50752389431,1,1,10.6037235875214,48.7897675503677
"1581",412,8.39999961853027,721,610.629516601562,8,3,-0.125,0.108300775289536,3,1,10.6045197862016,48.9322196658502
"1582",414,8.39999961853027,719,610.527893066406,8.01979923248291,3,1.375,0.16408534348011,4,1,10.6045976758398,48.938731156828
"1583",414,8.39999961853027,734,1110.6728515625,8.54256534576416,3,-8,0.813703000545502,1,1,10.6049508134021,48.7970484918162
"1584",463,8.19999980926514,751,2846.77172851562,8.9918098449707,3,-14.5,2.95843100547791,1,1,10.6050475250896,48.7768610744581
"1585",440,8.39999961853027,737,1951.9365234375,8.8761625289917,3,2.125,1.50752389431,1,1,10.6051561977603,48.7866914070448
"1586",463,8.19999980926514,751,2846.77172851562,8.9918098449707,3,-14.5,2.95843100547791,1,1,10.6052969110508,48.7816122376602
"1587",412,8.39999961853027,721,610.832763671875,8,3,0.25,0.154484361410141,3,1,10.6053512195397,48.9155936176444
"1588",412,8.39999961853027,730,0,8.16049003601074,3,-5.125,0.453491181135178,6,1,10.6054835166395,48.814662566862
"1589",413,8.60000038146973,762,2614.6884765625,8,3,-0.125,0.0961455106735229,1,1,10.605617617033,48.5780810139283
"1590",409,8.39999961853027,729,612.15234375,8.01482391357422,3,-5,0.081183448433876,1,1,10.6059861454146,48.8014404450307
"1591",414,8.39999961853027,724,1222.27490234375,8,3,-1.5,0.187928378582001,2,1,10.6063803410687,48.8883946913028
"1592",412,8.39999961853027,721,610.832763671875,8,3,0.25,0.154484361410141,3,1,10.6065833065078,48.9095565512573
"1593",440,8.10000038146973,706,1853.58032226562,8.34959411621094,3,-8.25,0.621234893798828,3,1,10.6068344602311,49.2739970751372
"1594",412,8.39999961853027,729,926.719543457031,8.54933166503906,3,-7.125,0.311018854379654,8,1,10.6069228404183,48.8280789952692
"1595",418,8.39999961853027,730,0,8.62665462493896,3,0.5,0.365566313266754,7,1,10.6072089367508,48.8226688869466
"1596",440,8.39999961853027,737,1951.9365234375,8.8761625289917,3,2.125,1.50752389431,1,1,10.6077393655359,48.7862909815564
"1597",412,8.39999961853027,730,0,8.16049003601074,3,-5.125,0.453491181135178,6,1,10.607847968391,48.8118854319246
"1598",455,8.10000038146973,732,609.103820800781,9,3,8.125,1.32116389274597,4,1,10.6079059305393,49.0513827129731
"1599",409,8.39999961853027,729,612.15234375,8.01482391357422,3,-5,0.081183448433876,1,1,10.6083119853887,48.8029883024739
"1600",415,8.39999961853027,724,611.340515136719,8,3,1.25,0.352463871240616,3,1,10.6083362175693,48.8719619384828
"1601",436,8.30000019073486,745,1853.4296875,8.90389347076416,3,-8.125,1.61149930953979,1,1,10.6102366243529,48.7890009320347
"1602",469,8.19999980926514,754,2780.142578125,8.99935722351074,3,-13.125,2.61823129653931,1,1,10.6105011739697,48.7818819111454
"1603",411,8.39999961853027,727,1834.93518066406,8.48592853546143,3,-2.875,0.318447232246399,8,1,10.6105859559763,48.8443638511331
"1604",411,8.39999961853027,722,0,8,3,-0.25,0.146920204162598,2,1,10.6105970971604,48.9035440118615
"1605",469,8.19999980926514,754,2780.142578125,8.99935722351074,3,-13.125,2.61823129653931,1,1,10.6108817167668,48.7799260893938
"1606",418,8.39999961853027,736,0,8.18697261810303,3,-2.375,0.924551844596863,6,1,10.6110802498129,48.8092266167594
"1607",439,8.19999980926514,720,0,9,3,-1,1.05482411384583,7,1,10.611191342408,49.0483649031158
"1608",436,8.30000019073486,745,1853.4296875,8.90389347076416,3,-8.125,1.61149930953979,1,1,10.6112058819821,48.7844533195832
"1609",418,8.39999961853027,730,1110.50854492188,8.85931396484375,3,-7.125,1.2152202129364,8,1,10.6112576753266,48.8323847923888
